id	filename	md5	size	state
79efd7e8-241c-4969-be9c-3f5cbeb2d232	68574510-f350-41c2-9394-f0a1e9d784c1.htseq.counts.gz	618e79ed69fd2262a081512039ff955a	252525	validated
7a4b9717-210b-4b1c-b8f2-a14c9fad6b04	befca29a-0d7b-4a6b-9e15-814155a24e8f.htseq.counts.gz	34d9d3eae4cb93e2c37f85db517b6018	256388	validated
7e07f24b-ce63-42f9-8a21-563191c59962	2ac526a3-ad92-4e06-b49e-469d46cd4db1.htseq.counts.gz	8f9c71d15af6fc2f21334caebe02cc51	252376	validated
7e75b94f-fdfe-4260-8631-8e722d151cff	3490b791-16ec-41e8-9015-5f3d33c856c0.htseq.counts.gz	2469046d7525fa4311a51e4c05d68022	250577	validated
7f0cd6f9-d20e-468b-959f-976912fa50ab	6bc301af-e41d-4116-a387-c225917de4f0.htseq.counts.gz	c5c9bb36255fded5390b820254085eb5	254696	validated
7f0fb43c-d946-4d33-890e-f05c090e0562	40378345-bb63-40e5-8f5b-bdcbcac1e04c.htseq.counts.gz	024520f9dd815a8a14e70a3af619c4a9	254315	validated
7f1f137e-07e7-4bb8-b961-22cb1ce90a97	fb9002b3-0c40-421a-a509-68a1cf1a9c5a.htseq.counts.gz	75ca479f4f3da3a7094322c9199d094b	255149	validated
80b1475a-cbee-4566-8520-311bc30b1595	79d0d00c-5161-4cd3-884a-021a58c5d00a.htseq.counts.gz	00c592f28136b52f0354f1fe71c82380	250370	validated
80dade63-cbba-4903-b39b-d287f97c4d84	e42a9258-1310-4b53-9b75-fca2d22ec01c.htseq.counts.gz	034ffaabd3cb20b20011cfa6c367143f	258832	validated
81401eda-d8c9-49f9-b505-2ef127f0737f	1a0500ca-d7a6-4e0c-ad75-6913aa4da78b.htseq.counts.gz	b248f73a5e3d93303158f93be94ce08c	251935	validated
8203097c-7090-418b-b91e-3f5d045f5f47	0811d2c0-d2e5-4260-b585-ec1b205f9286.htseq.counts.gz	1e6615eae5d84c7d9f1ca29936832629	251781	validated
831b4ee4-1b71-4e20-a455-81a1d5aeea82	3db006c9-026d-47be-8f5f-b8a1795b9cb1.htseq.counts.gz	3cb2be10251b4dc4c1e0f58c3b197ab4	252089	validated
839ce9c9-05c1-4a8f-b38c-93e6d9651012	d280ace6-6dc3-4c19-83c1-772a9b61eee9.htseq.counts.gz	0273b12b7631054e1137bb880b7f43ee	248847	validated
83dbe85a-ba6f-471d-8486-b5a3a2aca038	fe9525e1-e83e-40ce-a2e2-91a8a6d0c982.htseq.counts.gz	11fae5a400b950e5bcf6c5659750b375	254118	validated
848771e1-73da-4e03-b004-a09262726b1b	8e6a74af-edf4-44f0-b799-1aea9114fee4.htseq.counts.gz	1b79c28c428dde4760df9dfcd822fb47	251523	validated
850c3c6b-d31c-4d92-a7ad-84af02a0a768	e25a51ea-ab8b-4c40-b0f7-f601db155e00.htseq.counts.gz	9576a144d1397172c4c8f56f2194cb36	254713	validated
85131439-48db-4cce-af77-0800053f35c7	d55cd63c-b574-4603-af32-4a767e182e32.htseq.counts.gz	2e297e952d7a2baa4ba0011cddb4201e	253908	validated
869d2c62-45a7-4811-b618-d7957f959abe	cfe2dded-08a3-46f5-a083-4ae1a07c2623.htseq.counts.gz	08b58eac7423594087c565e4cdcb7159	251089	validated
872e2027-a681-4695-a31a-899cf214d5ef	e2a11402-92b1-4bb9-87ce-2ab6c44a735a.htseq.counts.gz	105358362935015a9a691f5ee3068c2a	254539	validated
887da1ba-5d09-4e05-b9b2-263d248100fc	2b31fef1-b9a6-4e3d-8a9f-d97ed2c12cef.htseq.counts.gz	dd1ccf453cac4230b9079677a70e0636	255319	validated
88f8e0a5-f549-4b0a-bd30-6c36fdadc395	8b2f2b55-0064-4218-889d-4280e60092cb.htseq.counts.gz	f633a2205c795dd2d2d6a688681bf799	250521	validated
88fe9361-ff0a-4867-80fc-cb673dba9430	1fff5db7-4a3b-41ba-b715-ed59a3c2024f.htseq.counts.gz	528ea3666bf6a1d310f777439b7d4b93	255989	validated
89d4c80b-a341-4779-9ab8-eb9d84d0b275	8006ef8a-7989-4eea-892f-ff6c9575a9aa.htseq.counts.gz	4058d117cab3f4a96b62a7e4f3965350	254045	validated
8d7b75c2-8afa-487d-8333-0672b8e1357f	480611ae-c822-4f82-a7c9-e07ddf6fadac.htseq.counts.gz	f1ad94f139aa3e4957261cc274d83576	252500	validated
8ddfaf5e-b05d-46b3-a16a-eba3c3ff3e26	f1346cb9-1180-45f7-afd8-6a4c19a2d5a5.htseq.counts.gz	ca423aaf7ee904339630dd79e37c852d	257984	validated
8df0ca15-146c-471e-85c9-b8284bf709e4	f10f7bb9-07b1-4408-80ce-ad460b349c2e.htseq.counts.gz	58acbc22650115b34cfc58a502cbf764	244031	validated
8df386f0-c63f-4536-979e-e50ccdd1b896	8e913f54-6511-4dba-9406-23b9eb2feec1.htseq.counts.gz	7e7c64f22116f1101accfa84bc2c53f0	256216	validated
8f12cf95-27b6-4b77-b959-fa93079f2e7f	610118ce-03e9-4d90-86f7-4112f40af7fb.htseq.counts.gz	e18f260c3aad8a66ec7b57eaa98727a5	250090	validated
8fbd7c40-bba9-43c4-9826-f9c579682f45	9c7895bc-69aa-4344-9edc-bc6076f7fcdd.htseq.counts.gz	7c65f355b3ae6345269e0849c4a0d8a4	251275	validated
8fc14d5f-fc56-46bd-a65e-9a615ab1bb26	4471820a-c724-4b06-b5ce-7b740bd2e4b7.htseq.counts.gz	85c4c6da07ea9666103be9fcd962f9b2	257352	validated
93b18531-923b-4a6b-841f-5b1295ef3576	1e882836-dd30-4f01-9255-e99ca40e4b8b.htseq.counts.gz	154e5e171afaef5c7478c1be2ccf0eb3	251623	validated
9410e206-f744-42c8-912b-1daab9044cc3	bfdc7bfe-13e6-4cba-9652-2bd3d0ca1945.htseq.counts.gz	f0fde169f7991715149a5a8e8c166342	252335	validated
95748a94-50e3-41b2-8561-3d20257b1c75	84e46b7b-900a-4b1b-b904-7543b2a2a4f7.htseq.counts.gz	9e399f4cc873e20b7bd03727d03fafa5	253033	validated
9589a3b8-e054-4fae-956f-b22ee674fb06	80e81b68-c36c-4530-978f-b1ae1efba3fe.htseq.counts.gz	ba74682450f1ed9efe4e8ae6901f14e2	253138	validated
95b6846d-2fe4-4e13-943b-f1917e45f882	e1cbe3d9-b00a-4c86-8ee9-aabe3c921fe9.htseq.counts.gz	1e5805f7ece018afe3c89701a963f1c8	250232	validated
981c73c8-0e23-4e37-97bd-94aff96d78cb	611c55cb-daa3-470c-aa8b-6e51c684db0e.htseq.counts.gz	71d2fb4b41a19ec28b0ab2efb40d50f5	254405	validated
9874410e-373f-4f27-8222-1304b1c1ef99	fd50ea24-f2b2-4118-af87-e3e780951a9d.htseq.counts.gz	8182abaa3b20c367f44189aace308aeb	250125	validated
99a48afa-1e53-4bf3-b227-4a28d5149917	b28e3951-535e-4a64-b8da-1eeeaa454518.htseq.counts.gz	a74fefdbf4edbf0ad8671d6e77e93639	254851	validated
9a37c729-ce9c-4738-b940-338c844225b1	73df13da-5f96-4b3c-b0e5-0af79f997e46.htseq.counts.gz	28e3cd3d396987ba92eae481777f7bd3	251753	validated
9b2a360b-4a16-4f62-89d9-37f6d5343459	c6be1f6a-a5c1-4113-b1a6-882f7f572c52.htseq.counts.gz	b1e3578f580c79a9163c4cc3c107864d	249097	validated
9c61f8a0-5958-4c68-8294-43f62150c127	0b4a20ee-0b9f-48fb-89ee-b0c0f3bfbd54.htseq.counts.gz	5fad05a6dac3ab264eac8ffd7b241c5e	247925	validated
9d6ea4a5-7796-4e12-8062-ed9096f45708	42489a2e-a77b-43e2-a51e-dc341af3ae19.htseq.counts.gz	9e25f92a683c095a0fbb3acd11d0a6d7	254785	validated
9e88a260-23de-4955-b1d8-33d35f815527	8b0cc928-1c58-4687-9a67-a9fa0c0ef663.htseq.counts.gz	3c67ffb86cb91246f762c37fc86423df	254917	validated
9eb9ab6b-d3a0-436d-bc0c-ae8a8fe7148c	36534f15-7936-4908-9e3b-314896e6b744.htseq.counts.gz	a07d1f2acbb63765d47feb10d8048472	249627	validated
a04a7a95-fc51-47e1-a654-f28478479eaf	a5a11873-eb01-4ec7-b1e6-d69987db5a72.htseq.counts.gz	d37260b287d56ab105927aa15500b873	254582	validated
a0fbc613-46d1-42ea-b421-0b14239dce57	716d0415-57f7-4e58-8255-473f78b27ae2.htseq.counts.gz	f1f8c5565714871d8c15bf57d09f4ec2	254478	validated
a234dc97-644b-4ebc-8375-861d9b82516a	baa29229-c351-4f5f-a979-7c2ea77297f7.htseq.counts.gz	87e2cdf3fb48484580e548f3c96cd52f	252146	validated
a25ad145-287a-47c1-a2fd-f33b98f332f2	a79b9faf-d133-461b-a228-cc6f3b66ee8f.htseq.counts.gz	de39e1d32627a2f7f2c53c01c8bfa079	249719	validated
a4955d04-4059-4fc3-a964-7f7dbdd0100b	cd77fed2-4df8-4c6a-9015-84b1d59cfc3d.htseq.counts.gz	dff71a86bd0efa187685769d9199b02b	252399	validated
a6125d8f-6c05-422b-947a-6246fe0de2d9	f29b4e00-95f9-488d-a672-21a04647be3b.htseq.counts.gz	2c182c459d803b1d1585fcc1dea9044e	254451	validated
aa3b6327-8e8a-432f-b822-b9e333c42eba	320bd3bc-dc8f-4d48-bb3d-a00d587f9bce.htseq.counts.gz	259647ac8050e47576da286f79a56460	253792	validated
adabc90d-d7be-4153-aaff-fc5823747606	32c89921-17cc-4b4d-95d3-c2abf13e9bc1.htseq.counts.gz	3ddce2c7558dce759bf5c8924d7ebda2	252475	validated
adc360ee-991d-4067-88c8-4869753be919	193141ef-bd7c-4776-9319-04e04b4ae6b7.htseq.counts.gz	d95655eff81765a4cac4c81d0adfba43	249668	validated
ae0d8f45-a76a-403c-9207-887ba0928b74	82a9ea33-8efb-46c1-8f9f-fdf49ac56d44.htseq.counts.gz	4f4f46cd0087f9ac63b074388c1a6027	254193	validated
ae1e69ae-d80d-4700-8433-21a3f479ff09	341a768f-5aa0-4878-8259-e635bf3cc63e.htseq.counts.gz	6521ac2766c54224b4cd2337159fea26	253245	validated
ae26dbad-863a-4ff4-af99-51465ca0c58c	b480a6b6-76ee-48d0-a9a9-8989c124d412.htseq.counts.gz	c3a3098f4631cf5a7f1bfedf968ae021	255727	validated
af22d92c-7cb5-4acc-80fe-d12d0dd44a5d	ff47db63-18a3-4498-bafb-b7adaebd7b79.htseq.counts.gz	af4485ac0ab9629a139666d328b92cf6	251037	validated
b2e7178e-a453-41fc-88d3-6c06bf3a07fd	6d986296-3fb2-4a77-ac5d-dde92e961a50.htseq.counts.gz	0b655f7c4c3b646eb5c53da59cdee260	248778	validated
b4363455-508d-44dc-95a0-6a49f31aeb33	62b665c7-bb8a-4e6e-a21a-10d5ea519d1a.htseq.counts.gz	36b9386883724ef882e1419b86c50cf4	253795	validated
b49b1777-4528-4d4f-be4b-a8793f6f6c62	de3160cf-eaa1-4a44-b117-31ff1d2a5755.htseq.counts.gz	7aebaccd5471931c497e9b3f6c97a9b2	250588	validated
b67070ce-92b5-489f-bc3e-ebbb2bbe0d5f	554f03d3-e8d8-4f9e-b2b6-1e4a7bd904c4.htseq.counts.gz	eb30ed76b20f5bb1e1bcedb5d2d568ba	250619	validated
b8ef8011-4676-46f8-a291-94565da4ca76	adaa8bed-f716-48a5-8c9d-479f83e491b4.htseq.counts.gz	50fb8c00c51c4817c90138595a6ec90a	251894	validated
b930490e-05a9-46d9-9a65-e9fddec7a655	9795e587-8e43-4ea3-ab75-5b3e80385b2e.htseq.counts.gz	cb5334dc15d30226d7d205d15d6637e5	258805	validated
ba2097c3-c007-4992-a0cf-fcb28b94d92d	3be57d9a-113e-4dae-b326-797f096030a7.htseq.counts.gz	bce8b7674c68e4f89673c590802628f5	252011	validated
ba2dbf52-5cf0-4e09-b826-4c60b377c40e	1c13e372-3216-43b8-9851-f7f6e2422e16.htseq.counts.gz	01096cc9debfed6a71dd4c785e62c9be	247392	validated
baf9eac9-0c32-4d18-8426-17b15ba5fd6c	1aac4229-c8e9-4285-b4b5-a3b026b1a2cb.htseq.counts.gz	8f2d0dac65840f3d93897f95d2a5f44b	244372	validated
bc3f70a8-1d8c-4991-8c07-36e96c8d40fd	15249e46-38ea-4a24-8a0f-b232d4fc17d1.htseq.counts.gz	b9bddf61a521935cef5788da632668d0	251075	validated
bc7b3ccf-a19d-473f-8d1c-bed533175975	a76ee558-8751-4945-b90a-07a66bcbe867.htseq.counts.gz	f44125287b35817f30d5542564714ff1	249426	validated
bd226bf1-1f3b-4613-ac04-28aa60a90ab1	b426685c-d1f2-4050-96af-7b7467674980.htseq.counts.gz	c825add02312f806e7deaffc1f87795d	250611	validated
bd9705cc-4a60-471b-8dc2-6ddd6cfa3f6d	bbdfc054-6387-49e6-b0f9-8f4a4e3e2813.htseq.counts.gz	37f76adfafc05e4340a02c0eb6a0587f	250498	validated
be0fb3e7-32d9-4390-8130-7854d54c3592	1fee9001-dd37-4cb4-aadd-9b12f74ec056.htseq.counts.gz	ea4a87fc7c66458107ca500490129b41	253585	validated
be607d30-e326-4bca-bc97-56dc4e1051af	208956fd-c6c2-4628-bb9a-57b0e34218e8.htseq.counts.gz	bb81f0faf4158f89bb2db19281496b2d	258384	validated
bea71447-be2d-47cc-953e-93764f9281fb	aded01c7-6a5b-44f3-a709-688fefa919eb.htseq.counts.gz	724138244c56a31385349b52c41a6854	253404	validated
c0210062-8187-403c-a98e-d5c8886c588a	c2021961-06a0-4603-a927-05b1fb7e5daa.htseq.counts.gz	9d760c53e3559cff895e1ea10c03d409	252095	validated
c041bb06-8848-4414-890d-ede76230c95c	89f8457c-559e-4bea-834c-df337f4975ef.htseq.counts.gz	49e6b2515a8a63d5f64e5e3e78122636	252573	validated
c0fdf818-adee-4228-8716-4760a652e329	d177ed3e-0c8a-4218-ae2e-3dfd5b6e390d.htseq.counts.gz	35fd9fe79fcd3b5fd1812a18a2d20bab	253368	validated
c0fe1b8f-071b-4213-8e49-3d003dbe8833	921f4d37-c3ee-4528-bd70-c75359f12bf6.htseq.counts.gz	b09c5f4fa5142b2235980c7809099634	258402	validated
c11fcc98-c943-42a9-ba20-c3d5ca14a601	7da75069-8e1c-4e85-8b5e-3f9a5c033c5b.htseq.counts.gz	8fc26cf1d244b95f398dd4680c5ef4eb	243329	validated
c1d3b4f8-5670-491a-bed9-26b6bcab7431	deda2bb7-8489-4722-be47-11845096e740.htseq.counts.gz	bdad6295119d06b0b95e4d823d2ff66d	257715	validated
c2975935-cc75-445d-87fd-f280eb017cdd	d655cc66-edd8-4470-89ca-ddc2060a4bbb.htseq.counts.gz	f1422b4e44c99b045a4637411e485d01	254608	validated
c3305481-acd1-4cb5-a481-7659c9351fa8	6a2a6a87-8f03-42f4-85ac-6cbdb58fe20e.htseq.counts.gz	6f4c14570a1679b082448fd26cfece3c	251496	validated
c4528078-483e-4601-9840-9c2a535442c9	55b82c5e-1070-4804-8213-63bbf2446f00.htseq.counts.gz	b0f8fe625860bea0a305acc4d75d2760	252622	validated
c4576a74-c994-452e-81c5-952ba4d7e674	554726fd-540c-46f8-92f1-34934ec7d1d8.htseq.counts.gz	19471cddc8a980d38be067f9d62757e8	255470	validated
c45fcf1b-1fbb-41a0-9efe-19bb8e2c649f	bfeaa9f7-e413-40b8-86ba-c9d26a96c240.htseq.counts.gz	d8622f8a0c574f33f62f8923879335ac	250611	validated
c561d9bc-6b15-4f30-a00a-9cde379abada	9d542d04-f330-4c19-b6d2-c66a8c1dffb8.htseq.counts.gz	3998ec06b5ef1e891d96239a3ae31fda	256614	validated
c5c37671-5838-400c-8b90-d801f056ce78	d1b25b91-db55-4c0a-a973-2a6c229c2b03.htseq.counts.gz	b4e7d018eafb66dd5135b19b066ea5fd	251316	validated
c5ee4be3-a097-4a2c-868b-1bf73cd3e244	f59eaaa9-54f2-43e8-aa66-3d3cbb268fb3.htseq.counts.gz	d397f386bbfe40dab6d64841d20d7360	242213	validated
c78db54f-e38a-49dd-ac18-a44a35d0528a	d6674208-fd3a-473c-bc71-24f9a35c928b.htseq.counts.gz	7f6108560e2293f56ae1a51bda67a515	255885	validated
c90c4e59-6c5a-4599-aaf4-ace45a97a27d	749961c7-a8ae-4bbb-9db5-4b2aa31f9131.htseq.counts.gz	9a85a707fb3b427396c74a92bb4c804b	253148	validated
ca5ad187-0a4d-46bd-89c2-32bbe9e2fab3	7a09aa8f-8657-48d3-b250-42ba70655691.htseq.counts.gz	483b093fe786a34bc67d14d53df53b3e	254091	validated
ca667115-6769-4fe7-8e35-a0cc9205f115	29cc568c-564d-4a83-9ab1-fe990f763228.htseq.counts.gz	a7c859432cef56050cfe22d82f3789b8	252337	validated
cab4ed59-fa81-427c-9ac9-342b85933b1a	1348927d-7a6a-4807-875c-f63b92c9348a.htseq.counts.gz	41201e983fb7fbf67f78edf41e112d6d	255747	validated
cada3321-c0c8-44c5-8eb0-92f528d1b0c8	c0e77c30-8cd2-4844-8d1c-8049064847cb.htseq.counts.gz	1d3ba716f70fec1aa994ef304c4f4a8c	247632	validated
cb89663b-2fa7-4b26-8348-114e7b70577d	4b6b2673-a70d-4b3e-b62f-df6ad4ddb144.htseq.counts.gz	72aa192b8d34118247299b2814bebb0e	254873	validated
cba63dfa-3932-4609-aec0-dd198a7ade64	b86f2906-3551-4da3-80c3-6ac0778032ad.htseq.counts.gz	e39014b308be2841ecbe5e29167bd4fc	253121	validated
cbfc92a4-8958-40bb-ab55-597b6ef73f74	d9cf251e-ea00-41d1-87fc-9dcbff6ddba9.htseq.counts.gz	df9b1f76a792a183e1e8e95447eb1105	245947	validated
cbfde722-4691-4eca-af8d-7098a4142040	e67158db-0572-4dce-90df-e22b2660b6c2.htseq.counts.gz	7b063024728f21425fc57e223fc7d2a6	247933	validated
cc0029fa-4146-4234-a476-11061c6ebeb8	0d9bb444-5302-4def-80e1-f09903ade301.htseq.counts.gz	54b3b74d9abae22f3de75362b58846ae	254385	validated
cceef855-9314-4f53-98c7-e7247ce4a61e	fe255e69-7db8-494c-bb44-abe8ff30d3b9.htseq.counts.gz	6fed78fbefcac287f41ca20d3927f652	246962	validated
cd2f8e3a-5d0b-4422-8e9f-9ea267c93247	764901e8-0f3e-4bc7-b263-96f108c1aae0.htseq.counts.gz	9b1b321ef815f6f5568847896892dc9f	251942	validated
ce3ffb99-2dd2-46fd-bbae-813b123c6ec6	511a7447-d9e6-45d6-9c38-5bedc4ee84c9.htseq.counts.gz	b96d366668e3a73c9d904551ee653efd	256294	validated
ce7ec45c-6671-4b32-bea5-89b2266efb9d	cca65267-38e4-4179-bf9a-d12ce088641b.htseq.counts.gz	7714ad4fbefaa8bc9a246d04d5d1e504	256203	validated
d0148c17-0062-464b-9a08-423eaf2ae9b2	e41a9837-b923-40ae-800f-78651e5de683.htseq.counts.gz	065fecba4ec2cb74e6311ad0fb7b6fba	251940	validated
d02f7570-3858-435c-8e18-438138aec7d8	c40f1406-d033-495d-8582-6bca207b52a6.htseq.counts.gz	12f46752f11e95a17d5111df6425d5de	249045	validated
d04e4543-d930-4155-8637-c74f10d97e75	4040bf67-0be1-41f9-b270-95dfa975cead.htseq.counts.gz	629109333f023953d6a6fb0af2f15f35	255408	validated
d070c7d4-2a68-4ff0-a78b-ccb4e1e93602	0a32c5eb-d5df-4563-8eb8-e946499161f6.htseq.counts.gz	872e04bb4824235f4322d78bedf8e4e5	251785	validated
d1574c2c-dca8-4227-a269-3b56980198b7	94dc1cec-c690-4659-b855-47c7b5eeeeff.htseq.counts.gz	825edcdbd6103d3b2d9a0be989b56524	244800	validated
d1856125-4738-4ae2-9d91-80342377598a	6e23a648-ea59-47a1-84de-aea7d17f6ae1.htseq.counts.gz	c34e30ca18cee1c80df89ba43ae58218	252455	validated
d3859620-5094-4b9c-b399-900a5947c40e	67d4038a-f05b-4c75-8089-b21d59d900bc.htseq.counts.gz	4f938244fb8db5a534dc63637ad3d42c	244001	validated
d399acc2-02fb-4b5d-8192-d291cf7ac45e	b25483dc-4455-4c4d-a740-d69c806f591b.htseq.counts.gz	1a8204cdb79303891d383dea1f46d4ab	262081	validated
d3fc636c-8094-438a-9a04-7af0f1c95067	b273e853-264e-44df-b017-215676b31fc9.htseq.counts.gz	5ca208326499d8ddf4c313fb577ae0d3	253827	validated
d40bcac4-bfe3-4cc8-aa9d-048f4a2910f3	fedab71c-2700-4b75-ac49-15e5b5dbccb8.htseq.counts.gz	feba170da527939ad77e23a09c3f940e	247306	validated
d428b722-c97c-45c0-a612-b2bf4ec519aa	ddaf7422-ff89-4679-9b60-70c216918309.htseq.counts.gz	662d5f176151dd05242d799cd171b663	251733	validated
d4d1a637-f637-43b2-a398-85bf5dce2c09	32591720-972c-4fde-80f8-3e4aecb4762a.htseq.counts.gz	523d9e1b3daa378df27388cc70bd5ba7	257579	validated
d59baf8d-1db2-47fe-b481-341bd8fc9c33	a8596678-ddee-44de-80d3-d8e7a766cb7b.htseq.counts.gz	73658da3835694a58e1ed1cc274dbe9b	254520	validated
d5f8b676-b7c8-43af-8c54-ff02b9e3e0dc	245b622c-b070-4e4e-86ad-0130a6661ea9.htseq.counts.gz	3b95fe324d4f8c5923f1b99cff1d1ad6	248589	validated
d69c0b25-6e5a-48f2-be8a-a73d70618553	a465b131-d755-4a76-98d4-e7fc528c01ef.htseq.counts.gz	a626b4a1af7eacb552b7d00a06d25be8	255565	validated
d7ec228b-8a58-4416-a235-d85b0c431906	d84de4b9-fc0f-44aa-9262-74b6f0417db2.htseq.counts.gz	80899876c10d085279677a38bad76dda	251464	validated
d86133d8-32f5-4c8c-881b-986d543bc5b9	bab0e5d9-2a58-4537-b554-e12394ee24de.htseq.counts.gz	151ee5ff1958535c0fcaf36b2fbd518c	253183	validated
d8eca16e-f4f2-4aef-82ca-506dffd212e5	8af8cf8c-3806-410e-b0e1-add5b479f86a.htseq.counts.gz	c57a62e91db9968bc0f821aa1be6c3e9	253175	validated
d93d594c-3975-4cc9-9364-5fdbb9044e30	159f9253-50fa-4fdd-bff3-3a1bddab6e26.htseq.counts.gz	1a857029b5ad60e3dded76da9d1f1a99	249466	validated
dab01f42-2a33-441f-9825-03c59e00a865	570ec105-4889-4983-b286-6c726a1787ba.htseq.counts.gz	88a7d4295a882ab8bfc74b15b2466454	256693	validated
dd6ea896-c3e7-4b6f-9372-b7815167e04e	ae573ce7-89bd-4366-81aa-96463f2d9fb5.htseq.counts.gz	6fa084e67d26cdea3f527ad79aadc56e	250676	validated
dd7acba2-5b67-4bb9-91aa-d588bf8b5525	829e5fd6-6d0f-409c-9681-7ed151e09e5f.htseq.counts.gz	cc61965c375b8d405282ec1906c39584	257708	validated
dddac007-ebd6-483c-a462-ab4848e9d8c2	d3dc68f9-eb52-4bcc-b8c4-4e17a7b63595.htseq.counts.gz	f57a2f962c48412dd2f4163a391169df	246705	validated
de14972f-c1a2-4b32-953c-71ea2970c1ac	a97dbc71-612b-4a81-adf0-af98b982ea37.htseq.counts.gz	ae79d76a1fb196de62393970ab5edc4d	248016	validated
df3c12ee-1f84-4a9d-bb54-11f0d515b2c5	0bf9f161-3693-471b-bb5a-d5d8bddd807e.htseq.counts.gz	2e6164e4f5cf62a14f2bdf983ae557bc	252818	validated
df4f45aa-7a22-4343-b730-9d4b03f7f521	b2636ee1-c633-4fc6-9863-363188660ee7.htseq.counts.gz	b0cb497cfd3578ffa44cf5dedbf3d7ee	249414	validated
dfd0d00d-fbff-4d91-94bf-b76cbec4f2ed	0cb67eb4-8c17-4e6e-8c8a-360dec6b25e8.htseq.counts.gz	8ece707009890ba8513da1a1830b376a	255816	validated
e1efce90-862b-48a2-8f7d-65558b375efd	7979b712-a4cd-45f5-89cc-14851dae9088.htseq.counts.gz	e8a35ed22042008ea62eb1b3df257950	252264	validated
e40494ab-f893-467a-ac74-77c7a980b77a	baf42857-db57-4c13-97dd-5917b108146f.htseq.counts.gz	eee19a17428f2b2695cd01472a45ff99	252655	validated
e42749ab-19bf-493f-aa17-7781873da9ae	b46edda4-9599-4f94-ac2f-927c641c542b.htseq.counts.gz	397fcb2d202be080464f39601cf5bcb1	254049	validated
e75356a6-93b1-47b2-94e7-94d47700a125	c2fab503-faf5-4825-bb7f-ff97875f3157.htseq.counts.gz	efc08f3296bc29559e8cd97dd21ac3d9	255716	validated
e757f742-a542-417a-b088-95879e23a99a	8a69d105-1970-46cf-9c9d-dd54d329657e.htseq.counts.gz	4d4aa9eac888feab805adb932ad5abd0	253631	validated
e9f6a133-2642-4d2f-a933-f61e313166a4	c854edbb-3114-45d6-9ec3-2a9323f78226.htseq.counts.gz	25046547dc1c53aac14abaf92ee3ee5e	251609	validated
ea24e07e-9be0-451f-8c35-91b7b9a5f646	26e46ac5-1829-4fc6-bb61-fd40a2707f12.htseq.counts.gz	d2cfc39dd651c6b109434461c7d4389c	258303	validated
ea7ec090-e6f1-4eab-85c3-90029b45f57e	250df1dc-9fc4-4528-82ab-28a9e2be9bac.htseq.counts.gz	1b03024efec39602c0c5427b731ac07f	253078	validated
ead3953d-a338-4976-b182-dfbebb3ca290	8d531708-0fe1-4a33-98c0-b7bab1dcd2f3.htseq.counts.gz	f8eb08f514275c5fc0c10ebf0035eca7	250544	validated
eb2e1571-3816-4346-8b55-8087c6144cb1	2af970d1-952d-4ea2-8b9d-a07acce0764a.htseq.counts.gz	072f030dd6a3480bc34f3a1269ca4dc0	257469	validated
ed900bc3-4e99-4198-b42e-2553cece24ef	df5579d8-4cbf-40e9-85d9-a5c6d12f84ce.htseq.counts.gz	c84881dd79e393f58444fdf7a660c389	251834	validated
f01b8941-eeaa-4975-aa54-7713ced1e819	846a106b-df60-4551-b123-eace850aa7c3.htseq.counts.gz	c3ee6f4618a8f05cbea724258416e5a2	250840	validated
f151fd8d-de8f-4668-92dc-b74abb9c9fb5	de63bd5d-8a20-46ff-a582-7950fd90c38e.htseq.counts.gz	edcccb545ac79bd40b3987b1f8da9138	254687	validated
f2f5015d-7e15-4ae6-9e7b-9bf98c6c2c30	64b503b9-59b0-4f4b-81ab-9fdcd6481b6e.htseq.counts.gz	ff9fb1e992ef50d7aa333ae86e59add2	255346	validated
f43c3a4e-7cb4-4580-bda7-ab6905ff9d3f	1b41c223-53f2-4eb9-9a6d-cfd2f1bd176f.htseq.counts.gz	1235710a66deb7607a9498ebf6191a4c	255044	validated
f4c5a406-b3f3-4859-bf43-52a246cf1df0	61ba2d10-70a0-40c8-ac2c-066a76e591a2.htseq.counts.gz	fec89d60018ac5cb4c4f9e48b67569a1	260086	validated
f55d6712-8000-416c-80b0-b40c991648a0	7952ba99-0e92-4d28-9b1a-2ec3858264f2.htseq.counts.gz	8e410b265cf08bb08b6ba865b2b8ef08	247328	validated
f5f4f120-85f4-4067-af49-349e1e1ab6bf	1d4f5b6e-b094-4016-9b1e-9a22cc48967c.htseq.counts.gz	8530ccc336f13d5c569f03a3be546e83	251903	validated
f7cfc871-74c6-484f-ac59-72a3b4d7ddd4	c2ee7809-fbb4-4d86-96e4-a2806011679d.htseq.counts.gz	0745582ca3e47e4b4b82ab53d4b44635	261175	validated
f949db59-4cf2-4565-8b5a-dcc5db452755	ea48f64e-da5e-45e0-b12f-068ce9b17b10.htseq.counts.gz	62a58337a55ba50fd8d98af268cb7c91	250424	validated
f9973d09-5a77-437b-ab71-999e3a6981d6	14b6ecd7-edc4-440f-9a05-5feec802d8b2.htseq.counts.gz	7d763665defd06838c594cf2fca06597	252562	validated
fa446ca9-04f3-4777-ae9c-63c8c1db89f3	9ba1dc8d-757e-4b46-b2ab-5d0e0bfdfd08.htseq.counts.gz	090a036964f190d5e66867b5c89b68fa	251562	validated
fa6bc4be-b1e0-45db-9ed2-cf31c07da6ac	bde80702-07cb-424c-96d3-abdeb313f439.htseq.counts.gz	bd93d91e115a0878aaba614191897078	248691	validated
