,logFC,logCPM,PValue,FDR
RBM28,0.479961451862072,5.24132927165908,0.107530001720393,0.258571076422871
LYAR,0.715404729462909,4.81187316644452,0.107596626138147,0.258696782140392
CANT1,0.682688259934787,6.51253322572047,0.107647627461075,0.258767655920099
FKBP5,-0.779461864464804,6.36731204887195,0.107654807934368,0.258767655920099
RAP1B,-0.424369063151338,5.51097437502367,0.107678549075216,0.258790221251152
PAGE2B,6.51744900771356,-2.06395826389175,0.107727731444192,0.258873916825107
HIF1A,0.949481886500208,7.86370622695577,0.107750366018405,0.258893803213197
STARD7,0.476478278564596,7.42026741474376,0.107783564082292,0.258939062012487
RAB3GAP1,-0.358209974236891,6.24423478772306,0.107920655333596,0.259233868327302
PPCS,0.444568320370983,5.84935851003693,0.107958435238773,0.259275526242712
EPN1,0.628040711373912,7.46115799105218,0.107966758237952,0.259275526242712
STX18,-0.59600976502841,5.08412602552131,0.108019758803378,0.259354069093221
KARS1,0.519425660611597,7.58618154735099,0.108028233992795,0.259354069093221
ICAM3,1.69133573297941,0.755825965082481,0.108135596082013,0.259562164299806
NAT1,1.33709618748785,2.94073686094846,0.108152496334754,0.259562164299806
CD2BP2,-0.399210769989813,6.50052675117206,0.108158099854933,0.259562164299806
GLS2,1.54696761703384,0.501746009634799,0.108203995483771,0.25963774801336
TGM3,7.29578951565671,3.99560554155916,0.108309008172385,0.259855145355701
FOXRED1,0.647101580146491,4.9758102537412,0.108323502360665,0.259855341612931
ANKRD13D,0.60567785733505,5.80951940103153,0.108374456304843,0.259942988848786
CTHRC1,1.72746681825202,5.07468390135455,0.108598154028137,0.260440900457201
EWSR1,0.338523544255209,8.31590966622915,0.108610933474082,0.260440900457201
NUP214,0.383243172489572,6.3072793337059,0.108642438723674,0.260481804546255
OTUD6B,0.655344066967836,3.9661393045439,0.108678341552034,0.260533240019037
PNRC2,-0.388310450315407,6.12239738135403,0.108719683992796,0.260597700397517
RPS10,-0.652791461595629,7.65235251930168,0.108781797373394,0.260705673788496
ACE,-0.877671077949255,3.81163367423981,0.108793648895432,0.260705673788496
TMEM259,0.533991629951132,7.19599389805934,0.108823581701247,0.260742747916742
NDUFAB1,0.593626649024596,6.00984888704394,0.108899589431964,0.260890193656432
CRTAC1,-1.54213189431363,0.911608194694485,0.108960584822654,0.261001640009625
PIK3R4,0.572644783986677,5.53117168392329,0.108997951867372,0.261056465484685
BPIFC,7.06495213851475,-1.59759066184242,0.109053160212628,0.261154001678003
GPR55,2.11575182314272,-0.104497013981306,0.109076122695305,0.261174301752503
PARP4,0.744690090419716,6.32282817615529,0.109133750580311,0.26127758902709
ABCC3,2.262564805552,5.90423688312808,0.109151154358293,0.261283694773313
ZBED5,-0.446724751336199,5.4678498935771,0.109165284122428,0.261283694773313
TBC1D10C,1.60512258762472,3.56379003398179,0.109204848492569,0.261312887672061
MFSD2B,1.30332162348673,-0.0945346998869726,0.109210146394845,0.261312887672061
TRAF3IP2,-0.536665337680042,5.44624633674743,0.109220960704196,0.261312887672061
BMS1,0.374834668467166,6.09889721872625,0.109257784696566,0.261366307294558
TMEM237,0.739185172157119,5.28023933843664,0.109273394031688,0.261368969805165
AC011479.2,2.22078169943888,0.0215714132708372,0.109320538121265,0.261447048988781
PRG4,-0.909634179134662,-0.67249448935554,0.10940290095984,0.261531478753605
ECI1,0.843151003556104,6.2964212988476,0.109409111559664,0.261531478753605
PLA2G2C,-1.52892366142844,-3.04020928774211,0.109439914997303,0.261531478753605
CACNA2D2,-1.02238840431983,1.50657715592459,0.109442581535933,0.261531478753605
TMCO6,0.598336046353567,3.95346036958507,0.109443893597064,0.261531478753605
PRR22,1.33234126263176,1.69243012852773,0.109445812073735,0.261531478753605
ELOA,0.498214757350191,6.06035470224222,0.109457378739584,0.261531478753605
AC010326.1,-1.16614968329568,1.47315580740661,0.109474077619602,0.26153671915747
USP10,0.463402808610611,6.35040113495134,0.109505855780362,0.261554548471724
C8orf74,3.89294571484789,-1.30308482968595,0.109510553877596,0.261554548471724
PPP1R1C,2.90309162124505,0.276173963536134,0.109665333594896,0.26188953175046
ACO1,-0.520202826263083,5.35529116717214,0.109809947779657,0.262200153419046
IRF3,0.636087478024155,6.62423862106338,0.109833833097329,0.2622224590499
SLC23A3,1.27886929827978,0.732570044291156,0.109978712743489,0.262533588079585
XRCC1,0.518336362385378,6.16283073561306,0.110026706694297,0.262583387590334
EGFR,1.89421234646899,7.97036350728381,0.110028701788407,0.262583387590334
ZC3H8,0.642028128577871,4.05412356909607,0.110060612053856,0.262607106463106
AIFM1,0.680185171987475,5.81335690031058,0.110067770579129,0.262607106463106
ADAM10,0.661625123763043,7.02811104980072,0.110106655752185,0.26264639987871
PSEN1,0.467241847905405,6.51986342597774,0.110113374192078,0.26264639987871
PYCR3,0.810262799428226,4.41735236444589,0.110186789545395,0.262743276375924
SEC63,-0.42020740950758,6.54896651219298,0.110196781681098,0.262743276375924
SLC5A10,1.76170080293998,-1.18240790374537,0.110201848328743,0.262743276375924
NARF,0.590112601753095,6.03603284553683,0.110217167716858,0.262743276375924
TMEM243,-0.534591280553259,4.09894860351963,0.110226852052551,0.262743276375924
HRCT1,-1.43982837239744,0.516168480223785,0.110319229010755,0.262928711046121
SLC31A2,1.54657279247713,1.10747495115304,0.110424911188566,0.263145803427155
PKDCC,-1.45227673913288,5.10822229460127,0.110467107523397,0.263211569796067
AXDND1,3.30145710209084,-1.45715000715819,0.110515057942103,0.263291027311856
PNMA6A,-1.43518735149706,1.72460955182865,0.110530575769951,0.263292817777996
TNFRSF1A,-0.537109750031548,7.37216818356717,0.11054501556181,0.263292817777996
RASGRP3,-0.734720346481844,2.65130060073695,0.110593413647126,0.263373299175496
C2CD3,0.550695848050888,4.92543838416575,0.110663204145449,0.263483322821265
PCDHGA1,-1.1100096405424,-0.726981127432513,0.110674794270188,0.263483322821265
NRG1,2.74611132146678,3.3842511272324,0.110683454633847,0.263483322821265
RBM25,0.497564541201063,6.93017200408214,0.110753884508949,0.263616176593578
TMEM262,0.670737554419572,0.397020049589411,0.110809329932938,0.263713334040506
CES3,2.55512472698785,2.59566400168254,0.110843453200843,0.263759728284439
ZNF862,-0.661758045277537,3.65809501136136,0.110864733614388,0.263775553848959
DLG5,1.10077020451134,6.3035051968225,0.110896998261582,0.263817506090027
GFRA2,-1.36646506444481,0.120537130252604,0.110987471357902,0.263997903506989
CSAG3,6.82355028485987,-0.132718723391836,0.111094192305364,0.26420904353868
CNP,0.493351710268861,7.13251431062726,0.111105544542999,0.26420904353868
SPATA5L1,0.634461440962227,3.91515894302733,0.111131801530984,0.264236632151345
CACNA1B,4.5842823502224,1.39111395845342,0.11114697493879,0.26423786367964
TG,1.95610537927589,1.12138844954175,0.111169541422857,0.264256668668967
CRB2,-1.50035923868719,0.210079179255997,0.111280601277783,0.264485795022203
MARCKS,0.830833064723534,8.06026023135934,0.111367639635966,0.264657775489188
PLPPR5,6.23158215670396,-2.30871250625658,0.111392718503827,0.26468248743068
GJC3,-1.21229257499437,-2.4483289505934,0.111423743470978,0.264721211061033
NAT8,-1.51718515540292,-2.77495521254507,0.111438380030684,0.264721211061033
RUFY3,-0.502085298683312,4.61255982536754,0.111460859619415,0.264739731120808
CFAP47,4.70265212080848,0.165699857445344,0.111499500484531,0.264796627204438
SH3PXD2A,-0.599077029002308,6.95277445540577,0.111654169854572,0.265103961470922
NDRG1,1.66667554478315,10.5557015820572,0.111658318547431,0.265103961470922
KCNK10,5.23993908132276,-0.119105965250249,0.111745461913803,0.265254354910668
ZNF707,0.587247819188605,4.12769715348721,0.111751085962365,0.265254354910668
TLE2,-1.01957680027477,5.12036525149863,0.111802202377655,0.265340754096239
GPR150,1.92170424499443,-0.156062878931985,0.111837326460802,0.265389180848678
TAGLN3,4.89857951590924,-1.21916047577861,0.111922257583294,0.265555771052348
LARP1,0.484960137380294,7.77010448225877,0.111937746220577,0.2655575742575
PFDN2,0.731440661625151,6.3513622813431,0.111952894887805,0.265558570560074
FAM151B,0.847476362474693,0.226439211694168,0.112055393034985,0.265766737229778
UST,-0.954128423507297,3.65151009873295,0.112106607290605,0.265839547811374
TFEC,1.71414606599018,1.96118701073213,0.112115952026724,0.265839547811374
F2,6.29166653592424,-2.28250235595788,0.112140885966208,0.265839547811374
TNNI1,1.31005451054702,1.85817998642604,0.112145069365131,0.265839547811374
G2E3,0.612579649221897,4.45266235888337,0.112217048148791,0.265975204170199
CCDC192,-0.799137780968068,-1.82335637480189,0.112270568335152,0.266067080321083
ODAPH,3.850473828937,-1.04446271154681,0.112372316559438,0.266273211666009
KRT71,5.4426804799202,-2.94302936530879,0.112400693918316,0.266305454841949
ANXA13,-1.76196064635076,-0.102714968837865,0.11245835402501,0.26638271770338
GPR82,1.51696194305754,-0.205018619500178,0.112462853419752,0.26638271770338
FAM89A,-1.01621329236777,3.4660398503494,0.112509570143057,0.266453346135707
CLDN2,5.68339113927393,2.54653826496663,0.112529123171189,0.266453346135707
DGAT1,0.704891762096541,5.84044910080349,0.112537006701243,0.266453346135707
XIRP1,2.89420079737594,-0.0581210876583612,0.112571583399337,0.26650021647716
PAWR,-0.483583356400876,6.34781762382463,0.112661621431377,0.266678355574075
ADORA2A,1.30673281441058,-1.54607947472261,0.112729261800366,0.266803437944421
SAR1A,-0.356807169880407,6.80913183369443,0.112819291795733,0.26698147146306
ZFP69,0.630725622477139,2.54304521999739,0.112841210056216,0.266998296235377
SCN8A,1.94107430894649,2.19628921712724,0.112876797231693,0.267047454938646
DDX6,-0.38525654856718,6.8475632399126,0.112920105605934,0.267095390371812
MORC2,0.487585900255403,5.9803524559761,0.112926686677999,0.267095390371812
SYT15,-1.13114318100856,-0.885890119737544,0.113058354841961,0.267371738956002
SCAMP1,-0.451938149350292,5.37868480716664,0.113084821531991,0.267387722367558
PLAAT1,3.10906660320302,1.61074011435015,0.113094773753466,0.267387722367558
RDH10,1.84206178292192,6.97802464484202,0.113123487649537,0.267420543112778
SNX5,0.483492618429324,6.80101202549602,0.113155493782756,0.267461136982575
SLC12A6,1.15314124385441,5.97690088254478,0.113188628532934,0.267474596024794
SAMD12,1.35978819498521,3.98560868706714,0.113190857885146,0.267474596024794
IGF2BP2,1.89405782855005,5.88948370127773,0.113353328948463,0.267823420382752
C12orf71,1.69083233193388,-3.13582001804453,0.113375770526595,0.267827672861417
FFAR2,2.16875342197776,1.30060063520706,0.113384837878602,0.267827672861417
DAXX,0.457050562883324,6.5707473469713,0.113491910248446,0.268045473117563
ZNF468,1.39952594393136,4.0384352949195,0.113539247395152,0.268119232556321
CPB2,3.53228429174281,-3.00752838467168,0.113552881852472,0.268119232556321
PGPEP1,-0.82268745896464,4.64148542181975,0.113680130287146,0.268384542238739
PRRT4,2.63200777043427,1.65058747354646,0.113785055502492,0.268597087026699
TUBB8B,1.98235128353577,-0.445971338316174,0.113813636231484,0.268629383591262
CTC1,-0.503496402782056,4.57444620944237,0.113852999169128,0.268687117149134
WDR82,-0.429863528060586,7.11962610161654,0.113890619660033,0.268738859141327
MIEN1,1.56975578315032,6.51665321550695,0.113904734418082,0.268738859141327
APLP2,-0.594328952435058,8.73430478654512,0.11394569083806,0.26876571688566
SET,0.484763439857955,8.76944766908632,0.11395353841836,0.26876571688566
MOB4,-0.390058525083432,4.97537611052978,0.113961651205574,0.26876571688566
NOTCH1,1.11234427732302,7.10472872390963,0.113975744387563,0.26876571688566
ANP32A,0.528675911032036,7.32548755274283,0.113991515218041,0.268767754594125
TDRD15,-1.66065861820217,-4.32295413279219,0.114135724850178,0.269072583557623
COPRS,-0.550394737942369,5.2552413324451,0.114194420588368,0.269175761956893
SVOPL,3.34868342044123,0.617316092071919,0.114225906364219,0.269214783234884
ALOX12,2.37946481991444,2.72634544352122,0.11430051654496,0.26933621701023
WIPF3,-0.95334331345817,2.68300949058517,0.114310188094063,0.26933621701023
SCX,-1.05300328210765,2.04353513022923,0.114322244524642,0.26933621701023
EGR2,-0.987781041119993,3.38636010904688,0.11435649289049,0.269381704574802
TAFA2,-0.807129190490223,0.100841184162437,0.114380080256844,0.269384143463927
SMIM10L2A,-1.14570040025259,2.14870214008533,0.114392839809591,0.269384143463927
GIGYF2,-0.44606602980773,5.81025722443628,0.114402350887592,0.269384143463927
CASP1,1.28959092473526,5.20728906105398,0.114573514962891,0.269728376395275
ARV1,0.665123611202952,4.42810306753376,0.114578460056096,0.269728376395275
AKAP11,-0.526444087229989,5.47460908110992,0.114652580150729,0.269865121756447
UBA5,0.450729819328695,5.34139245674228,0.114672133848487,0.269865121756447
IFIT3,1.69957697743479,6.31515354345813,0.114686182907306,0.269865121756447
ZNF37A,-0.468081279879761,4.44528918792574,0.114696418636697,0.269865121756447
FAM24B,1.08212944059857,1.22244061022248,0.114746283495952,0.269947219654491
PDCD11,0.576511719487135,5.96253164296072,0.11503914334698,0.270575334413972
PAFAH1B2,-0.450319169426486,6.56824028861866,0.115043289718109,0.270575334413972
RHD,-0.940855858009659,-0.825130224397011,0.115115346402589,0.270709494670495
UTP25,0.548715375515445,5.10301216609082,0.115130882514224,0.270710721404728
APOL1,1.85984307482436,9.31063231211517,0.115260911069278,0.270981122255716
NSUN3,0.617928411345585,3.39511991074799,0.115296854729275,0.27103028562827
WWC2,-0.882795109303525,3.69059799601433,0.115375308605976,0.271179352648383
NDUFB11,0.938664529588425,7.11051148423878,0.115408583272123,0.271218476991111
CERKL,-0.800562184805688,2.69322702871956,0.115424146068789,0.271218476991111
A1CF,7.35410253323448,-1.34087904451655,0.115437082220177,0.271218476991111
HDAC11,-0.596748372362219,4.72818114866855,0.115591901887838,0.271546839223156
USP32,0.605052276253978,4.94354987590421,0.115667542436738,0.271689133680874
ZNF595,-0.712659198616981,2.70718495220078,0.115709712561858,0.271726199237309
NDUFA12,0.539958016033912,5.77839257916752,0.115713464101168,0.271726199237309
HTR3E,5.27332004592501,-3.08312884209097,0.115765513111409,0.271813022711122
COMP,3.3355082559641,5.18558736800262,0.115806721723868,0.27187437404705
GRM8,3.32869877193539,1.02148950530084,0.115882249960087,0.272003520745838
KANSL1L,-0.64875746544903,3.47319965071718,0.115901737067334,0.272003520745838
ENKD1,-0.7755270433737,4.28344919977355,0.115922847045332,0.272003520745838
TUBAL3,2.33995585516617,-0.438609796422922,0.115942573667423,0.272003520745838
CEP97,0.677479837170659,4.15634358308453,0.115944173324292,0.272003520745838
UBE2J1,-0.41659706778723,6.12625179730388,0.115952249609124,0.272003520745838
CEBPD,-0.791885112207317,6.48366231391843,0.116266315872473,0.2727047840745
ZC3H7B,-0.449477667812323,6.63379857896422,0.116294951571796,0.272736469412003
MED9,-0.415280685304745,4.37042048360585,0.116322071630326,0.27274135279449
ARHGAP25,-0.76282348747873,3.64118402651118,0.116327288019391,0.27274135279449
RIMS2,2.16243877644435,3.08943079511134,0.11637107888064,0.272808549241703
GNL1,-0.513958964340236,6.76574593289817,0.116401809899665,0.272845116028467
NEB,2.13560145511819,1.81110839891943,0.116445979032062,0.272913168068123
ACTL8,8.25221114517988,2.45292953664241,0.116538426062648,0.273094336094301
AP5B1,0.697355053119782,4.69376022976849,0.116719467791222,0.273483041491324
ACSBG1,2.12386728548805,-0.0983137153661138,0.116771127100459,0.273568531915447
FAM71E1,1.41160189863425,1.72828452180831,0.116822586244714,0.273653531244927
TOR4A,1.2917179277625,5.35654346912055,0.116898521213624,0.273795834954746
ZNF764,-0.405450813026627,3.05213305625812,0.116942369685354,0.27385264964801
RAX,8.24132209706818,-0.494085924729666,0.116963259122783,0.27385264964801
SELENOP,-1.17658337342535,6.07744020042753,0.116983455507973,0.27385264964801
DHRS11,0.772815139638538,3.75214443136347,0.116983533421463,0.27385264964801
CCDC73,1.25392170651536,-0.568946161345568,0.117016701646302,0.273873531936639
DLX1,4.99442015379293,0.455788721152001,0.11702283361286,0.273873531936639
IFFO2,1.61059138505387,6.43568311824269,0.117070691206761,0.273949975659689
MIER3,-0.4867581714673,4.43249539566436,0.1171739884828,0.274156113722408
GGA2,0.528619473807848,6.56836796790636,0.117202256364958,0.274186672150018
DUSP22,-0.495138700386673,5.43517394279443,0.117244751927035,0.274250503015625
PRELID2,1.08288250914853,2.57142334469483,0.11727287603925,0.274280705018508
ZNF777,-0.453401639343209,4.4912208133111,0.117348630450686,0.274422283660942
PLEKHA8,0.616512109773573,4.12050908204781,0.117459661558418,0.274646310193007
PCYT1A,0.722015445321829,6.68953984034528,0.117492702503463,0.27468794426056
HSF2,-0.502994055682871,3.98575173382038,0.117510119197883,0.274693044099291
SENP3-EIF4A1,1.79391951993294,-2.17997920332318,0.117529436798441,0.274702585620415
COG8,-0.406407995493581,4.20387736615931,0.117581454084809,0.274788544024511
CR1L,2.71332228412315,-1.06589353360915,0.117684959694418,0.274994793065105
ACAP3,0.761793048325467,6.09178800922303,0.117720082250295,0.275041218475161
CMPK1,0.544812023044588,7.50269047232317,0.117766751889671,0.275080613758262
AL021997.3,-1.10979723470751,-3.77405886001305,0.117767457437605,0.275080613758262
EYA2,1.69877034890808,6.65092489708944,0.117801684596219,0.275091929795961
AP1M1,-0.406677591685868,5.63376719219824,0.117802816969196,0.275091929795961
NTS,8.89999011357115,7.27971764596228,0.117818180666842,0.275092177858478
POLR3A,0.47121637518451,4.92166808628031,0.117884300802386,0.275210921075621
TGS1,0.531971441826883,5.00083129067324,0.117927991773977,0.275277277535577
MGAT1,-0.429196725819844,7.36952237486364,0.117962681149566,0.275322607265588
ORC5,0.501926142801349,4.44972934565444,0.118019983409228,0.275420696462385
EN1,4.82779942322226,2.20651005407469,0.118146837172988,0.275681050113753
ZNF772,-1.21620896654858,1.55262533791465,0.118214244947701,0.27580264446261
ADRA1B,-1.43738365319092,-1.1912631874011,0.11847100551462,0.276350217859384
WWP2,-0.379813308214628,5.81058826047467,0.118482276787556,0.276350217859384
SDR9C7,4.8352468588216,2.45881050458369,0.118526127201824,0.276350217859384
KCNJ18,7.23901231682124,0.982024207523819,0.118536280485624,0.276350217859384
PPP2R1B,0.677261022866529,5.12372347841787,0.118552870153968,0.276350217859384
GPR174,2.18899298884292,-0.602689165634816,0.118554568405479,0.276350217859384
C1QBP,0.68401187399208,6.47795777437601,0.118558410710757,0.276350217859384
DUSP2,1.47028187964522,4.08245370997782,0.118571563247931,0.276350217859384
C1RL,-0.558893489602529,5.37268212676321,0.118673194661557,0.276551337695215
BAG6,0.457209569084576,8.02717963000404,0.118712284656581,0.276606680325428
LRRC41,-0.463994344602511,6.43446159809033,0.118730884425042,0.276614271376601
C8G,1.81368493966671,0.730976898658104,0.118768425746009,0.276665984005238
CCL22,1.82559266908058,3.10529937047215,0.118860497495858,0.276826972637068
ZNF474,2.76887612970125,-0.146914072104307,0.118874235471813,0.276826972637068
ACOT2,-0.67100754305275,3.53969986561615,0.118896982541052,0.276826972637068
STEAP1,1.38959715192176,3.90867599070624,0.1188989504216,0.276826972637068
FMNL3,-0.475662846167823,5.20022336832416,0.118954182027188,0.276919806578463
CASP7,0.738800423450905,5.80489056788561,0.118972000295246,0.276925531283667
TMEM81,0.738338234833967,1.8488764398909,0.118993898731162,0.276940750499917
TMTC3,0.806726436067839,5.65401356567016,0.119042006149615,0.277016955456576
HLX,-0.77629803326414,2.60463768870443,0.119269908654087,0.277511479291933
RBM12B,0.603156952226828,4.18051454771174,0.119393310751758,0.277762760368283
IRF2BP1,-0.461718827028803,5.06063847482085,0.119422210575164,0.277794150002607
MRPL14,0.792915967814255,6.3121494040438,0.11952253182471,0.27799164716196
ANXA10,6.39842204233977,0.608688042910014,0.119553055886802,0.278026776427066
PSMB7,0.674131013268902,7.42707992710104,0.119644310151576,0.278203109625085
TAF11,0.407294158317522,5.35553896705742,0.119683531302076,0.278258422872525
CMC1,0.570667868190248,3.98681982906785,0.119728840063049,0.278327873431766
MAP3K1,0.792076300600594,5.45188168200589,0.11975542842553,0.278353793285073
SRSF6,0.426161684135147,7.57516104625333,0.119799617817126,0.278420612173598
USP15,0.497756957866343,5.85111233959944,0.119901637590865,0.278621797366065
FBP2,4.29819593512654,-1.75619835874513,0.119975635969454,0.278757824295008
NDUFA6,0.653312353519462,6.33057889133147,0.120137967039795,0.279095807741118
TPP1,-0.462699996066559,7.04517510466466,0.120152060992044,0.279095807741118
KIAA1191,-0.395108119225698,6.41925541949995,0.120176374129468,0.279116324301727
TNFAIP2,1.09940979191832,8.45357537085197,0.120209473162254,0.279140805208046
LAMB1,-0.807306796128152,7.17827808319288,0.12021787867113,0.279140805208046
KMT5B,-0.426984436623727,5.60988118491246,0.120268408786493,0.279222174918937
XG,2.67143557257738,3.47414637812136,0.120330523135228,0.279330414848482
IFI44L,1.98807610846397,6.22349046192215,0.120472998029337,0.279575205101776
MCTS2P,1.26085116607104,0.225348357168352,0.120481151324982,0.279575205101776
SNORC,1.78621053607644,1.11379639238209,0.120490480588308,0.279575205101776
ZNF66,-1.33819839439437,-1.22612760092052,0.120497998826728,0.279575205101776
RABGGTB,0.491018937581604,5.80353343039347,0.120629473262947,0.279821948818961
GMFG,-0.871054859832889,3.87126075236435,0.120635385921785,0.279821948818961
STIM1,-0.507555314723078,6.04206540995096,0.12083971263245,0.280247976843353
SPRED2,-0.649386530886847,4.84953534658102,0.120850139764674,0.280247976843353
IL11,2.6134169674783,2.95009070409904,0.12088229255047,0.280260680739717
AQR,0.479183131055442,5.84335272058536,0.120886706273587,0.280260680739717
PSEN2,-0.689035512148991,4.15983657668068,0.12105718884132,0.28060730043183
ADNP,0.425973551402023,7.12650304182339,0.121067342765347,0.28060730043183
SPRN,0.839950969896494,2.39487121767241,0.121103643850798,0.280655359721065
TESK2,0.914752056692992,3.75079659256563,0.1211549909539,0.28073827103185
ACBD5,0.656901382248258,5.06626308346694,0.121184113214168,0.280769668626504
LRP12,-0.846521248636588,3.79998647168665,0.121223950209799,0.280825879774211
ARHGEF33,1.30716795818836,1.70872707236125,0.121337592827488,0.281052320980083
SCIN,2.27561156828566,3.75489535798748,0.121361911850659,0.281052320980083
RBM3,-0.502867175904134,7.55688888660702,0.121368462071599,0.281052320980083
FAM167A,2.67937377908151,3.15192332615911,0.121385815950683,0.281056409604575
NR4A2,-0.916873825019324,4.71568559279803,0.121425708188006,0.281112675735716
BRINP3,-1.89366068965872,-2.17355185704338,0.121453623534571,0.281141203277483
LAMA3,1.93712803647628,7.84140648177281,0.121485436135776,0.281163094989397
TFAP4,0.645844996182985,4.74392728331643,0.121494269165967,0.281163094989397
SAMD8,-0.540519530051704,5.14679098868284,0.121522601180464,0.281192569209929
ZFC3H1,0.650622934054672,5.49446623248438,0.12154575111909,0.281210046538842
FRS3,-0.486432255577797,2.72862001170744,0.121612526351219,0.281298378622662
RFX5,0.70514334366632,5.99447409115957,0.121615133741744,0.281298378622662
PROSER2,1.74270933493557,4.50926630379189,0.121692941304605,0.28144224367907
TSHZ2,-0.954734251065884,4.08854233543659,0.121739678054415,0.281514222819175
ALOX5,1.45305489756023,4.43018451453129,0.121833358908591,0.281694724432149
UBXN11,0.898606026619634,5.50300817657092,0.121853377159858,0.281700528366297
SEC14L1,-0.57211145839704,5.96170685593258,0.121867117096901,0.281700528366297
TMEM209,0.515281390073418,4.83483862229803,0.121922313964361,0.281784190420909
HLA-DOB,1.57708563588035,2.52636528678794,0.121939816246014,0.281784190420909
MSRA,-0.655799688594429,3.64526370024429,0.121969951580902,0.281784190420909
NDUFAF6,0.583652130808569,4.02392703582121,0.121980219929162,0.281784190420909
FBXW9,0.771182584696161,4.05410150625868,0.121981453479489,0.281784190420909
TMEM143,0.674409776384249,3.04626314457364,0.122049467326264,0.281881419853736
LRRC14,0.492601885119775,5.11886746373433,0.122054811136889,0.281881419853736
ERBB2,2.12763632118474,9.10233875737848,0.122099308200938,0.281947746546339
TMEM233,-1.2472041426671,-0.600253012292784,0.122114806033298,0.281947746546339
YIPF4,-0.351545814199853,5.9053091592107,0.122132977892745,0.281953596850985
SLCO3A1,1.18630959546812,5.74748970591668,0.122193004575983,0.282009892992138
MRPS5,0.495628261924433,6.06124330652517,0.122195161904868,0.282009892992138
MLNR,3.6086240888385,-2.9353952681414,0.12220428696326,0.282009892992138
WASHC2A,-0.360813207742706,4.88678815027066,0.122229736652715,0.282032525191765
LYSMD3,-0.500935350573814,4.31975142969231,0.122266269293659,0.282080721095928
FAHD2A,-0.43321789993024,3.96836595316295,0.122423125487399,0.282406467827253
HOXA5,-0.923409381117913,3.07565218887991,0.12253874721157,0.282618233145025
SUSD6,0.643110837480103,6.5598929505274,0.122546275470206,0.282618233145025
DCAF7,0.528344713293878,6.83357840669148,0.122678001578519,0.282856336255896
PRPSAP1,0.527709485110519,5.71311794800871,0.122680895702779,0.282856336255896
MYBBP1A,0.557616530550875,6.21927753907713,0.122799639203945,0.283084333730683
CCDC170,-1.17512737761118,1.27883721315013,0.122811184605735,0.283084333730683
PRRX2,-1.00884303853641,3.86832367284792,0.122881887981626,0.283211100640254
SCAF8,-0.404238012233584,5.06178202976022,0.123086423070968,0.283646243349892
KLKB1,-1.15010740114013,-1.13316345993007,0.123186562155194,0.283840730435546
IL36B,6.88934131446457,-1.7438005389618,0.123210399651292,0.283859379723077
CD209,-1.05585323363366,1.73891308954386,0.123249528092083,0.283913247923887
EVX1,-1.60314980860004,-0.704103996238937,0.12351982088754,0.284499536356967
ZNF749,0.916561246760116,2.05544345947562,0.123664275664874,0.284795873066506
SERPINA9,6.03612904980091,-2.48001264149239,0.123751453245785,0.284960242914624
TNFAIP8L1,0.817201648411074,5.33994062901936,0.12377001781625,0.284966597015322
TPD52L1,1.2202614035598,6.00191070245977,0.12381064394972,0.28502373728466
CPT1C,-1.01304558637969,2.86776171264719,0.123874827768581,0.285118580677603
FAM217A,2.61568010934459,-3.59961939316323,0.123889174835552,0.285118580677603
PYGL,1.41777155603334,7.25089115459888,0.123907931820171,0.285118580677603
AKR1C2,4.44640255869546,7.19945503069186,0.12391509696005,0.285118580677603
DUOXA2,3.69048183622311,4.26173683536556,0.123948235969272,0.285158440031386
CPN2,4.58275652261308,-3.52083299583125,0.124000892719289,0.285233952703778
EMB,1.56134525163833,4.33220911353109,0.124012698571543,0.285233952703778
KCNS3,1.48465399493772,4.68224756591212,0.124100029654215,0.285398410033864
VSIG2,-1.38484227881009,2.99368933759534,0.124149529715307,0.285475834812777
LRRC10B,-1.31973982247802,1.40001899232161,0.124175767219833,0.285499755543687
NAB1,0.630457003376612,6.31621842635581,0.12423001048003,0.285588051632659
PKP2,1.646539643175,4.76470001807024,0.124319390687459,0.285757090017197
POMK,1.25362309727659,0.828988827484631,0.124396931752769,0.285898875653591
COG5,-0.456302338532683,4.85140297711674,0.124535973811982,0.286149676739875
C1QL1,2.32374265168733,3.01378528694937,0.124543828391555,0.286149676739875
NTSR1,3.65618500878542,-0.93447792901947,0.124553669609237,0.286149676739875
ATM,-0.543866077140497,5.04461327654629,0.12466843339543,0.286353065397192
ADH5,-0.563513179090883,7.21587222600271,0.12467396358114,0.286353065397192
FBXO2,2.28531802700823,4.98144297010442,0.124702933905036,0.286383122953483
GALNT1,0.935053809262356,6.86952164350813,0.124779993841848,0.286484206622528
TENM2,4.88015793957641,4.29869707709829,0.124787522900358,0.286484206622528
TRIM41,0.474669702245772,5.31285500172118,0.124794617793308,0.286484206622528
RAPGEF1,-0.448095255074557,6.17805151123525,0.124865764143979,0.286550143879972
SQOR,0.968746188946545,6.27652125444996,0.124869769332601,0.286550143879972
PCDHA7,-1.37746259977852,-2.50876413401713,0.124871019437878,0.286550143879972
TBC1D13,-0.406266009025768,5.20318980185505,0.124906708204098,0.286561910158185
ELK4,0.579260862161635,6.23580428343785,0.12490793410611,0.286561910158185
EXOSC8,0.553686109799075,5.14776358297631,0.124951624425766,0.286567457072401
COCH,2.7679187502609,3.44925508802808,0.124957358277747,0.286567457072401
