,logFC,logCPM,PValue,FDR
hsa-mir-3074,1.23179729483939,2.78003801742386,0.195566506039512,0.377517622418045
hsa-mir-5703,3.66592981317628,-0.485572797927545,0.196484767444672,0.378093716533911
hsa-mir-1258,-1.12776742149071,0.270117975334142,0.197581708853792,0.379008938367337
hsa-mir-151a,-0.429897031314911,11.0862770819392,0.199730020205341,0.381928878762564
hsa-mir-550a-1,0.885635640921181,1.97291486647171,0.201184532242524,0.38302290474675
hsa-mir-4521,1.42703711813126,0.828456081532604,0.201557954792962,0.38302290474675
hsa-mir-1254-1,1.52573551487552,-0.0111947259148214,0.20336959508893,0.385265382000768
hsa-mir-6718,1.68974259155137,0.110297844024777,0.20427111317009,0.385775167287167
hsa-mir-378a,0.995743298056744,9.85371418790967,0.207329383177924,0.390342357217696
hsa-mir-6777,2.37358201867591,-0.232479919870754,0.209362227205913,0.392956795678791
hsa-mir-1269a,8.17177847380311,5.50957076525848,0.214290071672007,0.400972219999768
hsa-mir-105-2,6.65467030736858,4.42605611651967,0.215219566671232,0.401479925594652
hsa-mir-146b,0.76207071361761,9.96378421768265,0.218334706232326,0.405557289746515
hsa-mir-874,-0.556727300745256,4.14255612778477,0.218734997256727,0.405557289746515
hsa-mir-1304,1.97369012849124,1.20047346439143,0.220892738036237,0.408316879400316
hsa-mir-3199-2,-0.653881182411688,0.729425963889827,0.22297084261787,0.410706798749271
hsa-mir-105-1,7.1298179230181,4.43817701952411,0.223532224893046,0.410706798749271
hsa-mir-4501,-1.44769035129539,-0.797321393648698,0.224803960519378,0.411803050801263
hsa-mir-1288,1.28726700012961,-0.142020040462512,0.226033472863411,0.412815624091858
hsa-mir-128-2,0.638756414059107,6.31213798599839,0.232764550903056,0.423839928510041
hsa-mir-326,1.14093808472716,2.10575903896257,0.234207091618453,0.425197398473978
hsa-mir-202,-1.07549366486816,0.00933652700777878,0.23548147891016,0.425597813956611
hsa-mir-320b-2,-0.538665426611248,2.51438411653594,0.235823051012024,0.425597813956611
hsa-mir-6837,0.777924812534364,0.484445406603731,0.238120606685756,0.427220347372818
hsa-mir-4640,1.36724514895607,-0.0804129646542836,0.238180727078363,0.427220347372818
hsa-mir-6501,2.191749443997,-0.332719988535699,0.238823177793657,0.427220347372818
hsa-mir-624,0.948927193536088,1.45624298999572,0.241536031107565,0.428708969125777
hsa-mir-3065,1.41141359220595,5.93582612902196,0.24159557782981,0.428708969125777
hsa-mir-3187,2.22867543548098,-0.32517196569975,0.241768477605225,0.428708969125777
hsa-mir-320d-1,-0.729729292317577,-0.111087603073332,0.24246654811212,0.428708969125777
hsa-mir-3913-1,-0.498720248758284,1.2816004289021,0.24474583095684,0.431488314692695
hsa-mir-369,-0.626460410355126,3.40480436695361,0.252713816589733,0.443603902690422
hsa-mir-1270,-0.867799358971969,0.238345135394197,0.253072390387323,0.443603902690422
hsa-mir-1912,-1.17070902633827,-0.836825866653759,0.25486178335536,0.445366097034913
hsa-mir-138-2,1.96343665054512,1.10759260226073,0.25602928238694,0.445366097034913
hsa-mir-3677,0.912341778073921,2.65716686518544,0.257308797292463,0.445366097034913
hsa-mir-508,3.49459556588763,5.87633143576856,0.257536482696173,0.445366097034913
hsa-mir-4446,3.57663752572571,-0.52609875286271,0.257728249595613,0.445366097034913
hsa-mir-374a,-0.412195216544239,9.88857178543053,0.261749055359988,0.450768834284997
hsa-mir-190b,2.52185759438536,-0.175532653585578,0.262332682247826,0.450768834284997
hsa-mir-4449,2.51368152842287,0.704612168421875,0.263443761693521,0.451406445598449
hsa-mir-450b,-0.500702988326181,4.20783389268986,0.266725352986812,0.454513510776916
hsa-mir-1287,-0.532780680886698,4.68338793811345,0.266747273537928,0.454513510776916
hsa-mir-664b,-0.441612474921705,1.82817705214686,0.269172051115481,0.457367552034662
hsa-mir-5699,1.0790575155198,0.308626636788426,0.270449406155966,0.458261493764275
hsa-mir-548au,2.0434576615241,-0.411451287293872,0.271771547397851,0.459226160422962
hsa-mir-5579,2.54736807640818,-0.16509478254207,0.277114664697376,0.466961175318782
hsa-mir-487a,-0.722221254211928,0.541795300516597,0.281379552470719,0.472841672195974
hsa-mir-340,0.577148583662172,4.59721291341603,0.289015655413731,0.484339422534001
hsa-mir-1228,0.949976058595958,0.708835431441342,0.291423478704126,0.484790862624842
hsa-mir-627,0.730464480482891,1.36279694375959,0.291789680690337,0.484790862624842
hsa-mir-144,1.86638321163515,8.28170192721316,0.292092285495992,0.484790862624842
hsa-mir-514a-1,4.03295114550635,3.31568561912139,0.292493853051959,0.484790862624842
hsa-mir-486-1,1.72013929789547,7.45254643371934,0.293258734932077,0.484790862624842
hsa-mir-184,2.68465842742027,3.03844965198619,0.294506438179278,0.485207374676955
hsa-mir-4665,3.07671005003669,-0.717224167306459,0.295101534434673,0.485207374676955
hsa-mir-6806,0.86712559529968,0.578505847590698,0.297652022183925,0.48808530519407
hsa-mir-193b,0.959308685707893,7.20740600283317,0.302312816302764,0.494398975723018
hsa-mir-486-2,1.68606523862307,7.44906089668522,0.304578245000103,0.496772003877173
hsa-mir-3173,1.01457588999768,0.0910854163348623,0.306562803866807,0.498675494290005
hsa-mir-543,-0.703839726943804,0.786595694777986,0.309512156341964,0.502134083427123
hsa-mir-509-1,4.06276305210163,3.04330020306602,0.311109671268601,0.503387001256887
hsa-mir-412,-0.691518245201877,2.20100882505377,0.313639000762319,0.506137011812207
hsa-mir-3618,3.3378518965216,-0.62059932567314,0.315511589773536,0.507815487498303
hsa-mir-503,0.96755355416609,3.81172279573798,0.317408083972296,0.509523503218686
hsa-mir-451a,1.68312832694544,10.4985055731233,0.321442972520126,0.51464622896923
hsa-mir-181a-1,0.591683230352793,9.62133596784879,0.322934028875222,0.515679993753627
hsa-mir-639,1.59416096748416,0.0782170391033346,0.327731799340104,0.521974928452907
hsa-mir-376a-1,-0.637101603193375,0.763603211855363,0.329920320830373,0.524092176319083
hsa-mir-509-3,3.9419453886523,3.22221893270663,0.33100889807682,0.524455656693143
hsa-mir-3664,3.34830598468739,-0.615854166463801,0.333994564931256,0.527015066032112
hsa-mir-4661,0.998813361247835,2.13269414025697,0.334352181236766,0.527015066032112
hsa-mir-194-2,2.07409185449105,9.24544550180144,0.336522317814865,0.529068592440896
hsa-mir-338,-0.57716860677862,8.95212842426912,0.33913143559149,0.53179993755992
hsa-mir-206,3.27527416300121,0.270270159103761,0.343642894027937,0.537492731684723
hsa-mir-19b-1,0.535882513811999,6.93934147965477,0.346123804478178,0.539988544070815
hsa-mir-137,2.73569283971078,1.08371472762186,0.34783698864718,0.541276946619336
hsa-mir-4636,-0.789512632778461,-0.307200618364384,0.348870322347268,0.541503553770568
hsa-mir-194-1,2.02589663702056,9.05917934897813,0.351758188020061,0.544600240335627
hsa-mir-122,6.03565544623957,1.073135541532,0.354229458993319,0.545596498520005
hsa-mir-549a,2.17309564552655,-0.337607571825687,0.354760680906127,0.545596498520005
hsa-mir-1306,0.52251545466626,3.22901167235423,0.355685211227953,0.545596498520005
hsa-mir-4662a,1.29223763937876,5.09607780608075,0.356412445416877,0.545596498520005
hsa-mir-380,-0.638519407717738,0.225227682256162,0.357227833546849,0.545596498520005
hsa-mir-1271,-0.434838604849276,1.99062307628554,0.357768195750823,0.545596498520005
hsa-mir-375,2.4102767448089,12.9959927897336,0.363701563863891,0.552110936535906
hsa-mir-548f-1,3.89203445792738,-0.376404099573285,0.363850158176122,0.552110936535906
hsa-mir-10a,-0.575489317818859,14.8657404312737,0.365416169555235,0.5531113236444
hsa-mir-4791,1.15573932482386,-0.218359598315071,0.370761978280339,0.559460245427371
hsa-mir-2355,-0.43709625091235,5.83702305234469,0.371444917046042,0.559460245427371
hsa-mir-3684,0.932515825250738,-0.112920917826198,0.374800805679537,0.562088475939153
hsa-mir-342,0.568778123538828,7.43092420440582,0.375037267397639,0.562088475939153
hsa-mir-516a-1,5.70107034637062,2.24659499557574,0.376509291433612,0.562088475939153
hsa-mir-5571,2.13781194765428,-0.380665470192258,0.377116514135804,0.562088475939153
hsa-mir-516a-2,5.64214398233784,2.19310439387492,0.377797172352546,0.562088475939153
hsa-mir-365b,-0.394644175728721,5.92967985145795,0.380031179713738,0.564036544100682
hsa-mir-187,-0.704668525286618,4.39819657743268,0.38373480627085,0.567285781768681
hsa-mir-197,0.384912606500502,8.40323659652444,0.38408037355814,0.567285781768681
hsa-mir-4709,-0.476622836620907,-0.00196839136153106,0.389706582967029,0.571425154956562
hsa-mir-584,0.993873643445651,6.57704514473614,0.390305346374203,0.571425154956562
hsa-mir-19b-2,0.508347952494818,6.7750124522977,0.391365956761871,0.571425154956562
hsa-mir-522,5.89675011949304,0.947566060588971,0.391417402465644,0.571425154956562
hsa-mir-3170,1.28419975225874,0.395157371393806,0.391566745527611,0.571425154956562
hsa-mir-365a,-0.382774993567422,5.94772184810156,0.394721702837717,0.574552443013307
hsa-mir-9-2,1.29801169586803,11.5890204915397,0.395593485353425,0.574552443013307
hsa-mir-9-1,1.29200695709091,11.5869827963691,0.397147076529374,0.575253748452451
hsa-mir-519a-2,3.60217510326633,1.08035189447471,0.397962429257269,0.575253748452451
hsa-mir-3129,-0.571322590749016,-0.424054151738224,0.399863769970252,0.576456235566893
hsa-mir-9-3,1.28229519691725,11.5896201245734,0.400684334230103,0.576456235566893
hsa-mir-3607,0.57391157918069,4.59681927026063,0.407106841425261,0.584318054751551
hsa-mir-4660,-0.537839113516179,-0.0340086053127284,0.411195779145796,0.588801467790928
hsa-mir-149,0.893824182819034,6.68553707930597,0.41395287868078,0.591361255258258
hsa-mir-4728,1.6510121646231,1.62627296373753,0.418789284379397,0.596872578204281
hsa-mir-545,0.926839891035374,-0.147604486356176,0.419840625512079,0.59697618079806
hsa-mir-548v,0.94235566012256,0.55662588326299,0.423525854993616,0.600815747781641
hsa-mir-219a-2,2.94419222142845,0.120815015175898,0.428133190622771,0.605942566774688
hsa-mir-514a-3,3.42940098954093,3.31650003493009,0.430697707680171,0.607877438558414
hsa-mir-519a-1,4.59674101960206,3.59128672889692,0.431784091653212,0.607877438558414
hsa-mir-511,0.738846923557233,3.1511122600002,0.432489849728445,0.607877438558414
hsa-mir-514a-2,3.25269860416158,3.32759207534906,0.435516813299834,0.61014857738101
hsa-mir-499a,3.05211558172518,1.45295142704996,0.436106196292001,0.61014857738101
hsa-mir-135a-2,3.00795977181304,0.108018178041998,0.438604558450043,0.611326464047734
hsa-mir-541,-0.669416019996751,-0.250098531107708,0.439430295830962,0.611326464047734
hsa-mir-512-2,4.00058306844088,-0.306061334775127,0.440675584704506,0.611326464047734
hsa-mir-5682,-0.593813535385117,-0.897146398008926,0.440956793739349,0.611326464047734
hsa-mir-4786,-0.445874029699241,0.209360152232492,0.446018453942045,0.61569066956197
hsa-mir-181b-1,0.484134601390717,7.32480414393017,0.446884090921227,0.61569066956197
hsa-mir-1305,3.69992867856655,-0.465943004224888,0.4479379111196,0.61569066956197
hsa-mir-455,0.554124414803136,8.29183927408309,0.448142061123795,0.61569066956197
hsa-mir-454,0.369709195568425,3.72852927474709,0.454739597113074,0.623350908402192
hsa-mir-3944,1.36886174567801,-0.347658944589499,0.456011697725194,0.623516011970548
hsa-mir-653,0.699897912688559,2.22079183526498,0.456904356312844,0.623516011970548
hsa-mir-4473,1.01381590182077,-0.0836433816773188,0.458920443448525,0.624869353802679
hsa-mir-559,3.01231981914173,-0.743911461309592,0.466212106507838,0.632251953586699
hsa-mir-612,2.27271219833526,-0.317205146017828,0.467207890912412,0.632251953586699
hsa-mir-506,5.18509915319236,0.381288417126656,0.467804419072891,0.632251953586699
hsa-mir-552,4.90448535596583,1.64267533992321,0.46848833282162,0.632251953586699
hsa-mir-3927,3.32460613783559,-0.626072158062583,0.473267941275114,0.635592005341573
hsa-mir-424,-0.349154284554729,7.60154381709301,0.473619043762214,0.635592005341573
hsa-mir-6715a,-0.510724068491641,-1.02778867964406,0.474089118738387,0.635592005341573
hsa-mir-744,0.405596692768852,5.02471293543793,0.478449523020659,0.640031160181145
hsa-mir-181a-2,0.441773307287584,10.534928297379,0.480499325976993,0.64136671519905
hsa-mir-34a,-0.242426900403485,7.47303558867129,0.483312923438392,0.642304901124932
hsa-mir-628,0.347849753813303,3.25459091792434,0.48352022897367,0.642304901124932
hsa-mir-576,0.379153550098595,4.01926450427766,0.484361072979457,0.642304901124932
hsa-mir-891a,2.73083244898286,3.28499552132145,0.489955639377972,0.64831440351532
hsa-mir-449b,4.53764574772102,-0.00628735085517513,0.501129724295707,0.660040491295742
hsa-mir-188,0.439475570558389,2.05397757828696,0.504426058001293,0.660040491295742
hsa-mir-939,0.675024439647837,0.429469594183228,0.504767934237002,0.660040491295742
hsa-mir-1291,-0.46681739025417,0.0899749181041634,0.504933942564421,0.660040491295742
hsa-mir-335,0.572318161839847,6.95395850327241,0.505964607931509,0.660040491295742
hsa-mir-25,0.27018490316821,13.6439154545289,0.506268771369994,0.660040491295742
hsa-mir-1180,0.500364022591624,4.39700315475782,0.506391721190832,0.660040491295742
hsa-mir-5586,0.652310414102043,1.69541785696534,0.52311091370125,0.680378800336381
hsa-mir-4784,2.52947731849873,1.01109439953857,0.528714926354769,0.685083062237416
hsa-mir-4443,1.25532299854075,-0.148338786096236,0.529132182207909,0.685083062237416
hsa-mir-3941,-0.361823434974786,0.0638590911622863,0.530097057993542,0.685083062237416
hsa-mir-4687,1.83601056605011,-0.477362550992748,0.531440927977668,0.685367792952172
hsa-mir-1226,0.823139623586284,0.402719502978711,0.535824389047214,0.688758170142688
hsa-mir-5003,0.876354844547688,-0.162651590899491,0.536328083307831,0.688758170142688
hsa-mir-181b-2,0.406848848447382,7.26373735659687,0.544215629160155,0.69741918862961
hsa-mir-6512,2.27228624385945,-0.320699601039563,0.551168042771585,0.704848021154439
hsa-mir-4714,0.849246483732435,-0.371065842586525,0.552569213160433,0.705161548175447
hsa-mir-1185-1,-0.469556615461339,-0.571256436879934,0.55485464446085,0.705218716065718
hsa-mir-708,0.515761742178016,7.68605102662107,0.554926202805811,0.705218716065718
hsa-mir-4645,0.76311921872549,-0.416674288993692,0.557429619123822,0.706927375604015
hsa-mir-221,0.501617159034116,9.05028877327681,0.561146567695829,0.708647398126926
hsa-mir-4707,0.895365544170503,-0.35280378419778,0.561910975674742,0.708647398126926
hsa-mir-6755,0.575324311205081,0.362323363831368,0.562271050317102,0.708647398126926
hsa-mir-513c,5.00409683005095,0.251346619217429,0.564677212507643,0.708784269414998
hsa-mir-551a,1.52970042747163,0.0341356784729819,0.564703532681457,0.708784269414998
hsa-mir-493,-0.29355889868175,3.39003850945478,0.566805988780239,0.709921342942397
hsa-mir-518e,3.86879280017618,-0.382470901140075,0.567937074353918,0.709921342942397
hsa-mir-671,0.25376691903233,3.07708931758258,0.57740886828681,0.720285091318925
hsa-mir-4788,1.25105999890796,0.262915326908034,0.581009489375968,0.722072616316388
hsa-mir-193a,-0.188774722848186,8.21841401070665,0.581209269854666,0.722072616316388
hsa-mir-494,-0.344721072173541,0.753123236143823,0.590532440807271,0.732164205065926
hsa-mir-211,2.9811374624623,-0.753850423603689,0.594436567513196,0.735509748849998
hsa-mir-885,-0.330905025012362,0.812104470500795,0.596317433012207,0.736343388942199
hsa-mir-3161,2.76591185902178,-0.823584973532996,0.610537391471706,0.752379411712607
hsa-mir-216a,1.92997339383046,-0.462023346413547,0.61413261742793,0.75285887909219
hsa-mir-520b,2.58345421422438,-0.155026042976685,0.614445362331319,0.75285887909219
hsa-mir-3917,0.549587801385935,1.44626352276995,0.614786322911914,0.75285887909219
hsa-mir-153-2,0.614587318247943,3.37496817429909,0.616105297155781,0.75285887909219
hsa-mir-659,-0.230606724202693,0.815572346119389,0.617360413546608,0.75285887909219
hsa-mir-3653,0.377063129799088,2.34004574953708,0.619396820095873,0.75285887909219
hsa-mir-514b,4.96593661510581,0.223530069024769,0.61956583164636,0.75285887909219
hsa-mir-570,0.574024509579867,0.428412465008242,0.623724064065916,0.756404928588884
hsa-mir-1269b,5.64380506385926,2.34708739578992,0.625505768019481,0.75706055256326
hsa-mir-29b-2,-0.176918449956735,8.10129795229422,0.632207147535884,0.763656158409681
hsa-mir-4787,0.762508533762821,-0.193374987443387,0.636854469348249,0.767749459095715
hsa-mir-607,1.40191067617842,-0.35878814278094,0.639749035074158,0.769717773955102
hsa-let-7f-2,0.25975792834235,12.2530073001731,0.642556551109402,0.770320978809074
hsa-mir-4326,-0.245922269341116,2.67077405846784,0.642776029858719,0.770320978809074
hsa-mir-135a-1,1.5457778791685,0.0141898524271499,0.648699433908459,0.774277412709439
hsa-mir-5683,1.42618881367753,2.5945454304304,0.648720064861738,0.774277412709439
hsa-mir-148a,0.315991950996181,14.7097961614711,0.649885303782349,0.774277412709439
hsa-mir-3605,0.384271455190639,0.736132968620477,0.651730616380929,0.774962331369136
hsa-mir-518f,2.90503444999166,-0.778166003244965,0.660865772115682,0.783627615244976
hsa-mir-500a,-0.165986981172695,8.11575181853426,0.661587248936332,0.783627615244976
hsa-mir-4732,1.43827211364018,0.398198717640638,0.672101927204208,0.79453909998947
hsa-mir-1295b,4.3421005850697,-0.126433629841054,0.676134931750577,0.797760751195071
hsa-mir-518b,1.3909680644854,-0.379237249385743,0.678461254889895,0.798948405874058
hsa-let-7f-1,0.235743863012443,12.2330798381097,0.679761020735469,0.798948405874058
hsa-mir-3909,0.509110137767786,-0.0484267515186593,0.690970892860397,0.810339662508411
hsa-mir-599,3.8634926135927,0.695360037059179,0.692109777322758,0.810339662508411
hsa-mir-3928,-0.205702614065021,0.542452708559675,0.694056622247215,0.811062336342531
hsa-mir-520f,3.25317420153985,-0.645407407517003,0.695609895082803,0.811323204589885
hsa-mir-1251,3.29900768683127,-0.640449470760918,0.698157420494197,0.812740508590573
hsa-mir-581,-0.224893322732801,-0.364265079102404,0.699888710489728,0.813204025521398
hsa-mir-466,2.80413878517093,-0.812799452207937,0.70326492320857,0.815573390032752
hsa-mir-3127,0.300542128851519,2.25970087990706,0.710748325224402,0.822687814775874
hsa-mir-1343,0.575316226420656,0.12721818879714,0.715030147510171,0.825088219730893
hsa-mir-3659,2.5026982457051,-0.90132070815373,0.715527324979742,0.825088219730893
hsa-mir-526b,-0.173558469197203,0.247876836177597,0.724245334050248,0.833565384472926
hsa-mir-491,-0.146939846790303,1.29952478536463,0.728077304082798,0.836397656290973
hsa-mir-449c,3.74104023808656,-0.435720914219447,0.733908930250892,0.839438535271624
hsa-mir-217,-0.106435335914074,3.72604581072307,0.734227399502785,0.839438535271624
hsa-mir-4433b,1.80808774374457,-0.514831828395272,0.734852750549258,0.839438535271624
hsa-mir-29b-1,-0.110966903935218,8.05074079690656,0.737389471260203,0.840761827044344
hsa-mir-3189,2.66833798370205,-0.853649464410934,0.741339454910077,0.843688558759602
hsa-mir-3130-1,-0.141299543201052,1.78535874659977,0.743543741310902,0.844621382122254
hsa-mir-6125,0.54017041921538,-0.335213684840895,0.75079562108243,0.851273845465209
hsa-mir-518a-2,0.169672298450855,-0.859388861298801,0.754611707362164,0.853396333656794
hsa-mir-4423,0.866760593034744,-0.367917815864217,0.756285180651933,0.853396333656794
hsa-mir-378d-2,-0.191934765819898,-0.20895301721328,0.756864617226764,0.853396333656794
hsa-mir-1255a,0.548299734219108,-0.156920535708079,0.758481617423572,0.853641672746086
hsa-mir-548b,0.528200424176331,0.869306063093404,0.760416279328686,0.854242965728358
hsa-mir-3131,3.31747689677959,-0.628574818049754,0.777192093383397,0.871483781183588
hsa-mir-423,0.0974462795714724,7.45774447653525,0.783533246956227,0.876982166317979
hsa-mir-527,3.11301502968023,-0.703664692365693,0.790192697500511,0.882816017354051
hsa-mir-296,-0.0564957321730042,2.57752736221339,0.796689153217162,0.888446770498114
hsa-mir-378c,-0.060061408748786,3.28102132959608,0.812660643331421,0.904233826092058
hsa-mir-520g,2.63333537606381,-0.862236789188726,0.813810443482852,0.904233826092058
hsa-mir-483,-0.0169967179696062,2.41395478295396,0.816131291567362,0.904406999777364
hsa-mir-23a,0.113079329412754,11.8821604456512,0.819520326873511,0.904406999777364
hsa-mir-323a,0.531737229559561,1.64207873276431,0.819725026400607,0.904406999777364
hsa-mir-7641-1,1.52041152586852,-0.654577343306431,0.819896837503086,0.904406999777364
hsa-mir-1283-2,3.50768286516693,-0.553360067627722,0.826982863673361,0.908962879250313
hsa-mir-1229,0.816420836473271,-0.367110732575657,0.827007209809711,0.908962879250313
hsa-mir-5698,0.685761522487288,0.034293762100669,0.851465268684941,0.934161535787435
hsa-mir-98,0.09293691157441,5.81458589200062,0.85315003540918,0.934329482225494
hsa-mir-598,-0.0294328263564181,4.77059926309786,0.856465609413232,0.936279608856759
hsa-mir-6761,0.424385645993568,0.0387722605360904,0.864926531757037,0.943837539126642
hsa-mir-5089,2.76659737010539,-0.820946230746634,0.871173867705346,0.94802487102108
hsa-mir-4762,0.373904866674306,-0.438199310006893,0.872773438303854,0.94802487102108
hsa-mir-512-1,1.11446690888805,-0.268186136018684,0.873426192645651,0.94802487102108
hsa-mir-5010,0.365193668115193,0.214265864358625,0.876076176315575,0.949212198139433
hsa-mir-3610,-0.0267897343967307,0.537595156755558,0.881387897168759,0.953274144100963
hsa-mir-153-1,-0.0908936897652202,0.108656832813163,0.8845033512154,0.954950520781228
hsa-mir-4454,1.14530571993696,-0.766400241030911,0.893605591216168,0.963073163678203
hsa-mir-769,0.074699429285394,4.75374612337695,0.912067681120085,0.981236835067464
hsa-mir-5706,-0.120367382837245,-0.385595947283122,0.923318164158526,0.991591690381516
hsa-let-7g,0.0526387524577604,9.20585920462193,0.927350846242038,0.993959551888029
hsa-mir-5091,0.627854523424894,-0.263214913846739,0.928781876354388,0.993959551888029
hsa-mir-103a-2,0.0565957633640978,13.3430774583027,0.932034162941641,0.995562088394648
hsa-mir-219b,-0.0111164384996124,-0.125826120095126,0.933543466494653,0.995562088394648
hsa-mir-103a-1,0.0524052063852101,13.3403720738485,0.942195311664639,1
hsa-mir-892a,2.81061379168534,-0.803731116499953,0.944037535137781,1
hsa-mir-582,0.26343737514481,9.22385868193241,0.945111503497011,1
hsa-mir-662,2.3160017241955,-0.94935270209894,0.945995279413056,1
hsa-let-7d,0.0369902024968342,9.18685848319688,0.946510501433039,1
hsa-mir-518a-1,2.48970380538078,-0.900651943224308,0.954195199258501,1
hsa-mir-2114,0.498121727435174,-0.531891969266267,0.954679371814595,1
hsa-mir-507,3.05209202702684,-0.74651459527387,0.963866419616347,1
hsa-mir-2116,0.274669138056674,0.277772315875675,0.964198257767131,1
hsa-mir-4533,2.13716886350023,-0.990137323263299,0.972240473510507,1
hsa-mir-2682,2.37115734629316,-0.935724432450849,0.975057387517925,1
hsa-mir-3198-2,1.10198766498132,-0.794608323183546,0.978756068283267,1
hsa-mir-518c,0.623315847047481,-0.511691480672714,0.992802240075559,1
hsa-mir-520c,2.21209840910605,-0.973711769533119,0.994008998505518,1
hsa-mir-513b,2.95420545832229,-0.781067685274396,1,1
hsa-mir-513a-1,2.60515014029301,-0.887200369924247,1,1
hsa-mir-513a-2,2.55122054538326,-0.898530615447092,1,1
hsa-mir-802,1.54628236776462,-1.10055938630524,1,1
hsa-mir-216b,1.47876031947878,-0.672298739885722,1,1
hsa-mir-6744,1.27188153561127,-0.745957550097173,1,1
hsa-mir-521-1,0.991569040141951,-0.842901840708786,1,1
hsa-mir-1323,0.796995771029299,-0.849311392522798,1,1
hsa-mir-519d,0.774233177654462,-0.901962421627814,1,1
hsa-mir-520a,0.669434327720986,-0.00927194542186485,1,1
hsa-mir-935,0.638982055430099,1.23709135459619,1,1
hsa-mir-525,0.540599603888204,-0.542084395902206,1,1
hsa-mir-517a,0.476737578101579,-0.237285690433342,1,1
hsa-mir-517b,0.47523959881989,-0.238113226503499,1,1
hsa-mir-588,0.327183944879031,-0.421684954272932,1,1
hsa-mir-6820,0.196538848477424,-0.350224648765599,1,1
hsa-mir-2115,0.166684950185909,-0.288175171972732,1,1
hsa-mir-3130-2,0.154837000139026,1.84712888070829,1,1
hsa-mir-376a-2,0.145694635856085,0.126969723077796,1,1
hsa-mir-212,0.0948824138662346,3.15396454319343,1,1
hsa-mir-675,0.0870225824997933,5.49182486058497,1,1
hsa-mir-3117,0.0613565307269989,0.253686177834714,1,1
hsa-mir-339,0.0345112387488872,5.60145606070877,1,1
hsa-mir-4676,0.013179294763238,0.140452006718935,1,1
